bart_param,predictor,r,p,n,abs_r
mean_pumps,H_dfe,-0.03055021535025068,0.23591667604662264,1507,0.03055021535025068
explosion_rate,MTr.3,0.030101605321692395,0.24349771518206026,1503,0.030101605321692395
mean_pumps,CCTacards,-0.029955343120186877,0.24532527659992007,1506,0.029955343120186877
mean_pumps,BIS2att,-0.02966526937938543,0.2497707582123389,1507,0.02966526937938543
omega_0,R,0.029620771113479778,0.250482081510301,1507,0.029620771113479778
mean_pumps,rt_sample,-0.029494209157140544,0.2525129474506896,1507,0.029494209157140544
explosion_rate,SOEPdri,0.02944829675584605,0.2532525030054038,1507,0.02944829675584605
sigma,Dinv_r,-0.029357696484805337,0.25471630730914224,1507,0.029357696484805337
omega_0,edu,0.029269923708446933,0.2577262765477084,1497,0.029269923708446933
rho_0,sibl_o,0.029214298040640463,0.2586322599239997,1497,0.029214298040640463
rho_0,birthrank,0.029214298040640452,0.2586322599239997,1497,0.029214298040640452
sigma,H_dfe,0.02920742714115575,0.25715711037057415,1507,0.02920742714115575
alpha_minus,R_dfe,-0.0292024909159492,0.25723756290744604,1507,0.0292024909159492
alpha_plus,SSpcOp,0.02906089823377013,0.26242232605673665,1489,0.02906089823377013
explosion_rate,MTr,0.028959979199040673,0.2618465165812619,1503,0.028959979199040673
rho_0,SStas,0.02895665206389309,0.26126643006640915,1507,0.02895665206389309
alpha_plus,Dsoc_b,0.028823691880351374,0.26346348092638616,1507,0.028823691880351374
explosion_rate,dif.amb.fx.bound,-0.02862781641681966,0.2678387792993403,1500,0.02862781641681966
sigma,Dhea_r,-0.02849209128240712,0.2689982654053744,1507,0.02849209128240712
alpha_plus,FTND,0.02840409753143934,0.27048027132079255,1507,0.02840409753143934
alpha_plus,PRIw,0.027918207568399002,0.27876432525226214,1507,0.027918207568399002
explosion_rate,GABS,0.027778314091418614,0.28118104025411383,1507,0.027778314091418614
mean_pumps,dif.risk.fx.bound,-0.02777407603161276,0.2823765362224847,1500,0.02777407603161276
alpha_minus,SSrtOp,-0.027762597165325004,0.2843503907762194,1489,0.027762597165325004
sigma,BIS1ctr,0.027714539178556444,0.28228747789749054,1507,0.027714539178556444
alpha_plus,Dhea_b,0.027659240353501598,0.2832492472445339,1507,0.027659240353501598
rho_0,BIS2mot,0.027382589914254168,0.28809408822316546,1507,0.027382589914254168
rho_0,Dhea,0.02732103694863799,0.2891795826152068,1507,0.02732103694863799
omega_0,household,0.027237887985942597,0.2922591934700301,1497,0.027237887985942597
alpha_minus,NEO_N,0.02719787334464035,0.6463524751454268,287,0.02719787334464035
alpha_minus,BIS1com,0.02695824727470114,0.2956333016174903,1507,0.02695824727470114
explosion_rate,BIS2att,-0.026755777705650897,0.2992766359302539,1507,0.026755777705650897
sigma,OSrtLet,-0.026652161099802976,0.30406235913900237,1489,0.026652161099802976
alpha_plus,dif.amb.fx.bound,-0.026589852036416502,0.30341202103769593,1500,0.026589852036416502
omega_0,MTr.1,0.026573467298659306,0.30322631844619063,1503,0.026573467298659306
omega_0,income,-0.026527409392884706,0.3050342543884079,1497,0.026527409392884706
sigma,NEO_E,0.02651290355674563,0.654676141167122,287,0.02651290355674563
sigma,NUM,-0.02634038813256239,0.3068446774504392,1507,0.02634038813256239
rho_0,R_dfe,0.02629286796748825,0.3077184568459547,1507,0.02629286796748825
alpha_plus,Dm,0.026231625382255083,0.3088469819406767,1507,0.026231625382255083
alpha_plus,dif.risk.fx.bound,0.026203109441197386,0.3105015615882767,1500,0.026203109441197386
mean_pumps,BIS1mot,0.026164117471560517,0.3100941223016713,1507,0.026164117471560517
mean_pumps,sibl_o,0.026051558386575722,0.313794465502827,1497,0.026051558386575722
mean_pumps,birthrank,0.02605155838657571,0.313794465502827,1497,0.02605155838657571
mean_pumps,ses_fath,-0.025635633343701072,0.33048734694449755,1443,0.025635633343701072
alpha_minus,MTr.3,0.025490239262206536,0.32336929641884915,1503,0.025490239262206536
alpha_minus,CAREwork,-0.02548217126005271,0.3228784327939851,1507,0.02548217126005271
alpha_plus,NUM,-0.02544462372599359,0.32359216316219735,1507,0.02544462372599359
omega_0,Dinv,0.025374482006277004,0.3249282163625027,1507,0.025374482006277004
omega_0,SSbor,0.024949992041652564,0.333090264465452,1507,0.024949992041652564
alpha_plus,R_lot,0.02483462695899295,0.33533114514437584,1507,0.02483462695899295
alpha_plus,swrate,0.024780538053692486,0.3367064950637255,1505,0.024780538053692486
alpha_plus,DAST,0.02456051788561344,0.34069431224075253,1507,0.02456051788561344
omega_0,Rexp,-0.02432728459006159,0.3541071105745471,1453,0.02432728459006159
sigma,rt_decision,0.024319910417005455,0.3454469731803571,1507,0.024319910417005455
omega_0,t_diff,-0.024301649074277714,0.6766033878725034,297,0.024301649074277714
rho_0,WMC,-0.024252746116619154,0.3508192410554916,1482,0.024252746116619154
rho_0,H_lot,0.02424126949402716,0.34700945935750216,1507,0.02424126949402716
alpha_minus,t_diff,-0.024144817264638133,0.678573875405523,297,0.024144817264638133
sigma,BIS2att,-0.02403186172938837,0.3511919737376641,1507,0.02403186172938837
alpha_minus,MTr,0.024003991457609473,0.35239203440025796,1503,0.024003991457609473
alpha_minus,OSrtOp,-0.0237889766493684,0.358976276756958,1489,0.0237889766493684
rho_0,OSpcLet,-0.023698031236286065,0.3608168871283435,1489,0.023698031236286065
rho_0,NEO_E,-0.023563431250308013,0.690996637343414,287,0.023563431250308013
alpha_plus,Deth,0.023505818297819878,0.3618387459344802,1507,0.023505818297819878
rho_0,SOEPfin,0.023485744733897543,0.3622489845152468,1507,0.023485744733897543
sigma,BMI,0.023297406402537166,0.37584663093759046,1447,0.023297406402537166
alpha_minus,dif.risk.fx.bound,0.023294970354532422,0.36727973749333426,1500,0.023294970354532422
rho_0,Hexp,-0.02320194651216712,0.3687174855624025,1503,0.02320194651216712
mean_pumps,SOEPdri,0.02314212126877102,0.36931661661389414,1507,0.02314212126877102
mean_pumps,CAREsex,0.02314010362626055,0.3693583667205124,1507,0.02314010362626055
alpha_minus,CAREaggr,-0.023130998254191067,0.36954681627216707,1507,0.023130998254191067
omega_0,SOEP,0.023063720619329427,0.37094107922612857,1507,0.023063720619329427
omega_0,CV,0.0229826515166264,0.37262548380446947,1507,0.0229826515166264
alpha_minus,famstat,0.022917441620458733,0.37557638623856127,1497,0.022917441620458733
alpha_minus,NEO_A,0.02291286545518412,0.69961118434541,286,0.02291286545518412
explosion_rate,MTr.2,0.022723586067769006,0.3786745737304861,1503,0.022723586067769006
omega_0,SOEPhea,0.02247442347780074,0.38329267681466095,1507,0.02247442347780074
sigma,AUDIT,0.022279319239973203,0.3874368616802448,1507,0.022279319239973203
rho_0,MUpc,-0.022116257484328942,0.3939293311178316,1488,0.022116257484328942
rho_0,dif.amb.fx.bias,-0.02211035347738338,0.3921521050021958,1500,0.02211035347738338
rho_0,dif.risk.fx.bias,-0.02211035347738338,0.3921521050021958,1500,0.02211035347738338
rho_0,edu,-0.022089059591840925,0.393082852256197,1497,0.022089059591840925
explosion_rate,CAREsex,0.022042528379972552,0.3925030083506827,1507,0.022042528379972552
omega_0,CAREaggr,0.02184794523281574,0.39669600479598593,1507,0.02184794523281574
alpha_plus,SOEPocc,0.02161155221783323,0.4018261168576826,1507,0.02161155221783323
omega_0,Drec_r,-0.02131497834886833,0.4083181865110991,1507,0.02131497834886833
omega_0,Dgam,0.02131065461189589,0.4084132933305078,1507,0.02131065461189589
sigma,dif.risk.fx.bound,-0.021291229200632512,0.40993289404684863,1500,0.021291229200632512
mean_pumps,sibl,0.021190809819155092,0.4126138331393381,1497,0.021190809819155092
sigma,R_sh1,0.021178709636863073,0.41132194611590084,1507,0.021178709636863073
explosion_rate,dif.risk.fx.bound,-0.020974184206074584,0.41694155230276175,1500,0.020974184206074584
alpha_minus,H,-0.020719118029942658,0.42154884810312687,1507,0.020719118029942658
mean_pumps,Dgam_r,-0.020496577546674704,0.42655392059416125,1507,0.020496577546674704
alpha_minus,Rexp,-0.020493846475693158,0.4350384027047483,1453,0.020493846475693158
rho_0,BIS1ctr,0.02040623397401362,0.428595641205633,1507,0.02040623397401362
sigma,NEO_A,-0.02039225348630556,0.7313053091056306,286,0.02039225348630556
explosion_rate,rt_sample,-0.020386455120936762,0.42904339017432525,1507,0.020386455120936762
rho_0,switches,0.020384890823710883,0.42938574905342164,1505,0.020384890823710883
alpha_plus,rt_sample,0.02027038362006992,0.4316764586430888,1507,0.02027038362006992
rho_0,SSdis,-0.020234417127606354,0.4324942490452183,1507,0.020234417127606354
sigma,BIS1mot,0.020135214364152592,0.43475451696674094,1507,0.020135214364152592
alpha_plus,rt_decision,-0.020101170410441193,0.435531753022942,1507,0.020101170410441193
alpha_minus,NEO_C,0.020098465569410737,0.7345811780149798,287,0.020098465569410737
mean_pumps,t_diff,-0.02008572449154163,0.7303002229172447,297,0.02008572449154163
alpha_plus,R_sh1,0.020003752094166154,0.43776026821476544,1507,0.020003752094166154
omega_0,OSpcLet,0.01981560602349773,0.44482624015885996,1489,0.01981560602349773
rho_0,SOEPsoc,-0.01976819153221544,0.44317588683280446,1507,0.01976819153221544
rho_0,CCTaratio,-0.019623639421561864,0.446971635052024,1504,0.019623639421561864
rho_0,SSSV,0.019540446441829385,0.4484480051750187,1507,0.019540446441829385
rho_0,SSpcLet,-0.019103024334341353,0.4613733595526832,1489,0.019103024334341353
mean_pumps,dif.amb.fx.bias,0.019027952750427783,0.4614862413416519,1500,0.019027952750427783
mean_pumps,dif.risk.fx.bias,0.019027952750427783,0.4614862413416519,1500,0.019027952750427783
rho_0,Dsoc_r,-0.018849001123347982,0.46467052342534515,1507,0.018849001123347982
alpha_plus,SOEPhea,0.018809480214409795,0.4656075036417212,1507,0.018809480214409795
alpha_minus,Hexp,-0.018701566096558285,0.46876335258607343,1503,0.018701566096558285
alpha_minus,dif.amb.fx.bias,-0.018659106659082016,0.47021793253613436,1500,0.018659106659082016
alpha_minus,dif.risk.fx.bias,-0.018659106659082016,0.47021793253613436,1500,0.018659106659082016
omega_0,famstat,-0.01864041593222881,0.471107611271809,1497,0.01864041593222881
explosion_rate,sibl,0.01861765389499156,0.47164944828292366,1497,0.01861765389499156
alpha_plus,CAREsex,-0.01825327616149934,0.4789049067512465,1507,0.01825327616149934
mean_pumps,MTr.2,0.01824389407368863,0.4797159025726465,1503,0.01824389407368863
omega_0,OSrtLet,0.0182380458536279,0.48191292645144146,1489,0.0182380458536279
alpha_plus,dif.perc.bound,0.018230298656522224,0.48048267562876656,1500,0.018230298656522224
omega_0,WMC,0.0179947460187851,0.48880494576899847,1482,0.0179947460187851
sigma,dif.perc.bound,0.017874684272561687,0.48908700238770425,1500,0.017874684272561687
rho_0,dif.amb.fx.bound,0.017861261298852,0.4894133961752611,1500,0.017861261298852
rho_0,SSpcOp,-0.017763209292150983,0.49339607793565426,1489,0.017763209292150983
alpha_plus,switches,0.017336887521921352,0.501542568278674,1505,0.017336887521921352
sigma,BIS2mot,0.01732303692673023,0.5015999954209991,1507,0.01732303692673023
mean_pumps,MTr,0.017261367040679515,0.5036925340338348,1503,0.017261367040679515
sigma,BIS1ins,0.01720839601337683,0.5044357451594861,1507,0.01720839601337683
rho_0,BIS1ins,0.017170772993574657,0.5053682228885852,1507,0.017170772993574657
omega_0,Dgam_b,0.017073734473831734,0.5077774796093344,1507,0.017073734473831734
alpha_minus,NEO_E,-0.016971287815565558,0.7746654189365954,287,0.016971287815565558
explosion_rate,famstat,-0.016902983325963822,0.5134371226591351,1497,0.016902983325963822
alpha_plus,SOEPdri,-0.016880711519997364,0.5125876667881862,1507,0.016880711519997364
sigma,BIS,0.016735606469636337,0.5162192878645606,1507,0.016735606469636337
omega_0,SSpcLet,0.016714821010499935,0.5192593223057338,1489,0.016714821010499935
omega_0,Dinv_b,0.016681179186978947,0.5175848974956312,1507,0.016681179186978947
rho_0,FTND,-0.016603299893479712,0.5195421737746339,1507,0.016603299893479712
sigma,sibl_o,0.016278836372618826,0.529112479360665,1497,0.016278836372618826
sigma,birthrank,0.016278836372618826,0.529112479360665,1497,0.016278836372618826
explosion_rate,NEO_C,0.016226797145621988,0.7843015765587812,287,0.016226797145621988
omega_0,NUM,0.016127665436439082,0.5315781720338997,1507,0.016127665436439082
alpha_minus,ses_moth,-0.016117595547634724,0.5352631718472747,1482,0.016117595547634724
omega_0,BIS2mot,0.015995751021159806,0.5349411207618194,1507,0.015995751021159806
alpha_plus,NEO_O,-0.015906025492318798,0.7888269481107079,286,0.015906025492318798
rho_0,ses,0.01581126819077148,0.5396621261566078,1507,0.01581126819077148
omega_0,CCTacards,0.015757539698140983,0.5411754652364053,1506,0.015757539698140983
explosion_rate,Dgam_r,-0.01550825935480807,0.5474612241366328,1507,0.01550825935480807
alpha_minus,MTr.1,0.015399756769428397,0.5507979769805448,1503,0.015399756769428397
rho_0,BIS2att,0.015044455814586178,0.5595058407408035,1507,0.015044455814586178
alpha_minus,MTr.2,0.014908123068112388,0.5635899502330675,1503,0.014908123068112388
alpha_plus,dif.risk.fx.bias,-0.0148388081180686,0.5657938496325148,1500,0.0148388081180686
alpha_plus,dif.amb.fx.bias,-0.0148388081180686,0.5657938496325148,1500,0.0148388081180686
omega_0,rt_sample,-0.014726221842296404,0.5678437557876534,1507,0.014726221842296404
mean_pumps,MTr.3,0.01462828341787259,0.5709345112863079,1503,0.01462828341787259
alpha_plus,R,0.014606071930917517,0.5710071293057548,1507,0.014606071930917517
rho_0,Dy,0.014568576649370092,0.5719960389225835,1507,0.014568576649370092
explosion_rate,MTr.1,0.014553797641697036,0.5728970792259236,1503,0.014553797641697036
alpha_plus,rt_decision_dfe,0.014462962530242422,0.574785893610633,1507,0.014462962530242422
sigma,ses_fath,0.014451651567831153,0.5833311392111665,1443,0.014451651567831153
