rt_mean,rt_sd,rt_cv,rt_median,rt_first_mean,rt_first_sd,rt_late_mean,rt_trend_mean,rt_trend_sd,rt_skew,partid,rt_post_explosion,rt_post_success,rt_explosion_effect
337.8438880706922,263.8289473860755,0.7809196990145656,237.0,294.1034482758621,184.87094190413805,501.5310344827586,11.409972119314416,10.511671405208784,4.361767321157927,64172901,329.3333333333333,256.92,72.4133333333333
265.23214285714283,255.18301773093228,0.9621119634371648,224.0,260.0344827586207,165.6124438849933,455.04137931034484,2.515657609494791,3.919815148352664,18.411468159966386,64173401,213.16666666666666,248.125,-34.95833333333334
310.26506024096386,312.24242529276387,1.0063731476894766,203.0,230.89655172413794,189.25704921551687,580.8,13.991845255390938,9.974154729047699,3.9059234043419906,64173601,167.0,204.30434782608697,-37.30434782608697
224.14641509433963,162.4496986773321,0.7247481455768973,180.0,217.0,120.78621752843983,396.6413793103448,3.368785232087471,4.272727132012004,4.583923661895601,64174501,190.0,224.0625,-34.0625
318.906955736224,267.0453872632394,0.8373771172433108,226.0,283.0344827586207,166.5134317371136,554.5172413793103,11.524413898378132,15.653479148720988,6.714471430883087,64174801,365.8333333333333,251.3181818181818,114.5151515151515
259.8117258464079,277.4636496132857,1.0679412128508512,185.0,210.41379310344828,151.59235656315585,478.17931034482757,14.5443461093185,35.62711041086509,6.909197226341868,64174901,192.55555555555554,177.6315789473684,14.923976608187132
792.9607227022781,453.5455817078073,0.5719647502365558,702.0,546.8275862068965,249.6371254669765,1252.558620689655,17.852529334006693,16.34800020259631,0.9182193888381766,64175001,496.3636363636364,593.2352941176471,-96.8716577540107
385.39310884886453,340.9790095195523,0.8847563739217515,255.0,341.7241379310345,228.85922439301868,548.3448275862069,5.74133556065777,8.406267320612983,8.3459136361021,64175101,316.2857142857143,323.6190476190476,-7.333333333333314
421.7870289219982,582.9728319068388,1.382149738925824,278.0,407.37931034482756,460.3886224809093,723.751724137931,12.500307048373566,22.7340443452276,12.101075189606224,64176001,346.75,316.4,30.350000000000023
292.28395953757223,263.06998865977664,0.9000493529510974,225.5,293.6896551724138,205.2947592337579,489.44827586206895,2.846459327051221,3.351912126075886,9.258831162849274,64176201,272.0,257.11764705882354,14.882352941176464
200.93541442411194,109.9066740068307,0.5469751279127532,170.0,180.89285714285714,18.6055661520077,269.8285714285714,3.2826338039072653,6.569991872916303,5.107612055805629,64176401,177.83333333333334,182.38095238095238,-4.547619047619037
254.64102564102564,195.44846951982692,0.7675450922639462,194.0,205.44827586206895,58.671256081072585,438.72027972027973,4.549955440176553,4.958364971967024,4.826114470655351,64176501,226.5,187.77777777777777,38.72222222222223
252.5991452991453,210.7018856457011,0.83413538631009,185.5,188.0344827586207,66.5082223377348,382.95862068965516,6.7857930704744716,12.899017427355231,7.219195536243605,64176601,174.6,178.38888888888889,-3.7888888888888914
251.16467463479415,173.99990299468104,0.6927721951651262,222.0,201.20689655172413,24.348588163197935,400.17241379310343,2.031619508955732,2.139895280413683,15.269685392723384,64176801,204.5,192.14285714285714,12.357142857142861
343.032334384858,312.4589331682368,0.9108731214174113,252.0,286.9655172413793,82.85154266085928,636.3862068965517,17.90212861318856,63.767185482715654,6.393646969212069,64177901,305.90909090909093,269.5882352941176,36.32085561497331
335.8404761904762,320.9908925866632,0.9557838180428531,214.0,306.7586206896552,314.5270839905759,449.5931034482759,29.072746837341164,24.994921332831396,4.934945188432799,64178801,370.0,291.7692307692308,78.23076923076923
279.47498187092094,272.7568516747371,0.9759616043224696,229.0,270.8965517241379,189.1653800847083,418.80689655172415,2.504343156152852,4.544064821132134,11.408884100099677,64179101,298.2142857142857,225.5,72.71428571428572
240.05448275862068,166.9173751742978,0.6953312150481121,196.0,181.6551724137931,16.899858930382383,413.04137931034484,3.991618742192767,4.634198886815903,6.877278030061506,64179301,188.91666666666666,176.8125,12.104166666666657
413.0227963525836,405.02036546427223,0.9806247234802024,268.0,329.58620689655174,278.43955788637004,746.2827586206896,42.97179520382956,62.43223078889005,4.683925717883911,64179701,348.3333333333333,270.04,78.2933333333333
253.2960372960373,166.4211996802772,0.6570225158547349,196.0,197.20689655172413,61.342104182535365,419.48275862068965,5.609717691797647,8.1347361384053,4.194981659244307,64180001,200.0,177.875,22.125
375.9599133261105,453.3057529438567,1.2057289537426183,202.0,653.8965517241379,799.0237726741642,574.648275862069,-6.1991948158651295,25.461245875286277,3.909873292231241,64180601,986.0,510.22727272727275,475.77272727272725
285.8805970149254,212.6131353156114,0.7437130659990583,195.0,237.17241379310346,99.34130264605443,378.80689655172415,5.041060980617171,8.239559095756467,3.159945522223677,64181101,266.7692307692308,202.93333333333334,63.83589743589744
262.2294117647059,163.02120732257163,0.6216739999739154,212.0,274.48275862068965,237.18021966278417,440.4206896551724,6.57760040009129,12.787461922670593,4.073111215654425,64181301,321.14285714285717,252.95238095238096,68.1904761904762
322.22639691714835,199.93005953557923,0.6204645598510222,264.0,303.41379310344826,212.81779761609246,543.751724137931,7.343131220092546,6.481852772645539,5.350433061274173,64181801,411.0,245.65,165.35
194.8340113913751,141.3347742776598,0.7254112014033931,173.0,181.24137931034483,30.25598279099899,292.5793103448276,2.5376535131410627,2.4307132055019665,10.538649479183835,64181901,177.63636363636363,185.52941176470588,-7.893048128342258
158.90472027972027,172.99829876712766,1.088692006521886,144.0,139.51724137931035,62.8246715702299,246.0,1.7987864366459176,4.989882432650365,15.855932305439703,64182001,125.33333333333333,144.78947368421052,-19.45614035087719
454.7109489051095,436.36209561929206,0.9596472147195942,292.0,283.1034482758621,176.27336623347784,826.6551724137931,26.44792576833204,13.341688569606132,3.1425119148893934,64182201,256.5,279.0,-22.5
412.1195499296765,316.89855786204447,0.7689481314733058,318.0,418.44827586206895,509.68608230657753,548.7034482758621,3.311804384520646,5.369993742542481,6.637314030743308,64182301,328.0,325.64285714285717,2.357142857142833
361.6909492273731,471.7261635332432,1.3042244063361885,201.0,172.0,21.257047512895983,818.7931034482758,11.15254536325044,11.067127946135384,6.454199001591701,64182501,180.63636363636363,166.2941176470588,14.342245989304814
215.8368869936034,175.3488270106738,0.8124136214764369,170.0,175.44827586206895,40.91166784662861,381.3034482758621,7.26811107660789,8.06956044803623,4.52139673583392,64182701,188.14285714285714,173.1904761904762,14.952380952380935
245.3467336683417,171.1683627864078,0.6976590241376199,195.0,187.39285714285714,21.85723039198158,347.67857142857144,11.875148918204122,14.057814910464407,4.2750545337006445,64182801,171.6,187.95454545454547,-16.354545454545473
289.9572127139364,302.45291719192164,1.0430949944684187,209.0,259.44827586206895,130.2818129014538,484.6965517241379,19.3709475001205,42.056348242671845,10.356764551626659,64183001,201.4,260.04347826086956,-58.64347826086956
210.43589743589743,159.82606449156305,0.7595000018485389,168.0,164.44827586206895,15.906160608494135,308.1862068965517,17.44795660623638,19.67316578199714,5.048173631052489,64183101,165.33333333333334,165.16,0.17333333333334622
390.734076433121,482.18415389304147,1.2340468440703642,192.0,280.3103448275862,277.8847569926184,537.8344827586207,18.870399621004072,31.599573758522723,3.647548623905534,64183201,186.0,262.92,-76.92000000000002
195.65550547327751,148.37285896402744,0.758337255090898,180.0,178.03571428571428,39.6750030541516,277.77142857142854,2.044868504057817,3.9015974653391616,7.273909462164651,64183301,173.89473684210526,178.25,-4.35526315789474
323.18118466898954,222.24765600195713,0.6876874847450939,258.0,295.7931034482759,173.93446631742438,513.3379310344827,8.062916086644156,6.834585363300996,4.1442684686869695,64183501,317.6666666666667,257.27272727272725,60.393939393939434
340.2954292084727,258.9655794917417,0.761002227076913,232.0,236.31034482758622,91.15545775866325,595.8689655172413,15.912751226433153,9.492184384663348,3.9181766508735936,64184101,223.33333333333334,242.8181818181818,-19.48484848484847
359.29378531073445,248.36583952682284,0.691261161982037,278.0,435.2857142857143,305.85884432702164,440.35714285714283,0.318083175387534,13.266984886625362,4.834545089940501,64184701,337.6875,490.90909090909093,-153.22159090909093
261.2562189054726,188.44208507257434,0.7212922466000942,198.0,252.60714285714286,195.73402859232112,457.6857142857143,8.815574515800606,8.468490526718004,3.558539238513927,64184901,294.4,230.1818181818182,64.21818181818179
262.1033492822967,84.71134685172362,0.32319826161582477,250.0,243.89655172413794,26.227578046368656,315.49655172413793,1.7936832198754518,2.0919006996354144,9.719936320988827,64185101,244.75,244.2,0.5500000000000114
272.80015313935684,131.45786053505643,0.4818833824770717,242.0,229.44827586206895,82.17667519012443,411.7310344827586,3.7591780859534016,3.0492386156814253,5.053538107804971,64186001,258.5,209.75,48.75
261.5462686567164,340.33296923566434,1.3012342748516008,196.0,205.06896551724137,90.95998780611433,476.3103448275862,6.098487499827926,9.58363640045343,12.883413513099244,64186401,225.0909090909091,195.23529411764707,29.85561497326202
225.38248847926266,92.5640830070276,0.4106977593139157,210.0,197.6551724137931,12.058123208654864,313.58620689655174,3.721210776399174,2.9763881897499544,5.684340346803328,64186801,198.83333333333334,196.27272727272728,2.5606060606060623
275.125974025974,162.33562627814084,0.590041077920237,252.0,235.72413793103448,34.08295817633705,355.2413793103448,1.8527322893930533,2.1354953574412416,10.465580178122867,64187001,246.25,220.16666666666666,26.083333333333343
249.83297644539616,260.89543949107957,1.0442794350172635,168.0,254.68965517241378,139.56264282498697,371.46206896551723,3.8322555258538875,5.7045543910423735,9.561920253768372,64187101,278.375,222.95,55.42500000000001
251.42791411042944,245.89692654566898,0.9780016964928914,209.0,208.06896551724137,10.792497504198057,494.3241379310345,3.438893359117207,3.6157723606025716,13.262611885046143,64187301,212.66666666666666,205.8125,6.854166666666657
387.984693877551,464.0586676753643,1.1960746776825748,204.0,428.2068965517241,552.1296936165697,762.125,37.32652761960666,61.844754665075676,4.67508349514144,64188401,255.5,422.125,-166.625
251.3318181818182,158.13868531386655,0.6292028063055113,230.0,243.68965517241378,57.466694071151345,336.6137931034483,0.8804260426273416,1.4811293439874034,16.48517046211243,64188901,241.06666666666666,225.30769230769232,15.758974358974342
363.03566878980894,416.00201647183053,1.1458984673836228,228.0,329.86206896551727,241.39275824608,699.6344827586207,33.03101622207584,52.59822757661503,5.866419455174728,64189101,366.0,284.0416666666667,81.95833333333331
293.0623916811092,292.4919046825943,0.9980533599168341,202.0,369.2413793103448,420.7625798863063,479.4113475177305,4.102511538204073,60.25785163159593,5.515573939840912,64189201,240.5,308.2692307692308,-67.76923076923077
269.23107177974435,240.3648666570056,0.8927827871726709,170.0,207.79310344827587,65.50618781529533,479.4206896551724,11.861755613216276,11.939208069897797,6.027863983212513,64190101,182.0,201.95454545454547,-19.954545454545467
248.8001921229587,174.49866831847132,0.7013606654782362,206.0,240.82758620689654,183.43298484366537,398.75172413793103,5.221174196523305,6.510088079332403,5.9471732185208035,64190201,198.375,215.15,-16.775000000000006
229.26909090909092,136.84739681238028,0.5968855037098856,188.0,220.10344827586206,155.1845052760248,377.48275862068965,6.023834231153644,4.400555777037857,4.2271787561466025,64190401,296.5,180.79166666666666,115.70833333333334
365.375,692.9380576979393,1.8965119608564878,244.0,367.58620689655174,364.1097331036137,528.9310344827586,8.564564614167718,14.032167197329096,23.539312142095056,64190501,250.66666666666666,315.12,-64.45333333333335
261.792618629174,243.45271796749657,0.9299449283264335,181.0,216.82758620689654,69.48235646328385,382.48275862068965,17.624593846244853,16.067880985915142,5.836351099273575,64191901,327.0,208.76923076923077,118.23076923076923
283.0889957907396,196.07653841495346,0.6926321451219317,241.0,340.48275862068965,140.81281796319124,399.1241379310345,0.9148373588086174,3.1938346280919077,13.59532893110068,64192101,339.8888888888889,306.0,33.888888888888914
306.9674074074074,231.07753158710514,0.7527754608827864,256.0,266.37931034482756,108.39118611358852,437.19310344827585,2.3717928915886684,2.9534710369255466,9.1015154925727,64192801,250.15384615384616,253.53333333333333,-3.379487179487171
332.21160042964556,281.02848037649716,0.8459321709809234,230.0,261.0344827586207,84.50769512344594,626.0137931034483,12.446491813210363,9.313340323258206,4.510942727471147,64193501,277.1666666666667,240.22727272727272,36.939393939393966
295.6406829992576,163.1871232259592,0.5519778995584617,252.0,229.55172413793105,78.43802130779765,436.0137931034483,4.9260150253960555,4.692641213049589,4.304199213667241,64193601,253.9090909090909,215.88235294117646,38.02673796791444
344.0976430976431,377.70896952843736,1.0976796182857218,222.0,252.31034482758622,108.96095581897464,629.5931034482759,19.11701923603637,18.949393907103385,6.710399914218314,64194201,280.5,244.85,35.650000000000006
279.27955390334574,198.6280768866326,0.711215963039581,236.0,251.06896551724137,113.5003967893665,417.8758620689655,0.7598448750771102,6.094155234447221,7.786087880990673,64194501,215.71428571428572,264.64285714285717,-48.928571428571445
273.17329545454544,186.81570911791889,0.6838725169203225,218.0,308.15384615384613,288.78015224623897,278.24,6.935089086291933,22.907606867223965,4.40438967173397,64194701,212.0,277.72,-65.72000000000003
264.86503067484665,277.1238827762021,1.0462833922247918,191.0,247.13793103448276,355.98147221623293,494.13793103448273,8.282284868825665,15.332768382467526,6.074759425725117,64195101,181.2,179.16666666666666,2.0333333333333314
242.0612878200155,232.5717123040792,0.9607968064559241,191.0,186.75862068965517,23.090011532700924,459.3379310344828,4.219721342399243,7.233590307465299,8.165012369078179,64195201,184.5,189.625,-5.125
199.38449848024317,91.0830954481687,0.4568213484118679,182.0,158.0,15.132745950421556,277.45714285714286,1.0890239000099495,1.6508327290773726,6.527466320609006,64195501,165.69230769230768,151.78571428571428,13.906593406593402
312.2991452991453,291.02561994050905,0.9318809363430733,212.0,320.3448275862069,119.06164032711824,647.2137931034483,14.721496975476983,16.7842412972567,3.724172552331801,64195601,295.1,323.6666666666667,-28.566666666666663
217.2391304347826,99.54610114659519,0.45823282825411576,190.0,216.75862068965517,64.58923534332509,319.1241379310345,3.9047261848801136,4.328471416754335,4.2896072694646,64196601,260.8333333333333,206.13636363636363,54.69696969696969
239.7594202898551,143.24027682189026,0.5974333631968294,206.0,193.41379310344828,18.930940267336688,408.21379310344827,3.1757429889520936,3.050069217393358,5.364148333922781,64196701,196.14285714285714,189.07142857142858,7.071428571428555
279.48347943358056,227.4437476789018,0.8138003295931986,210.0,230.24137931034483,83.43060513959834,421.4896551724138,3.29918152014972,3.2654810791855855,6.805551058818819,64197801,217.6,219.76923076923077,-2.1692307692307793
544.605461393597,1064.04477806404,1.9537901352315563,296.0,399.8965517241379,345.0004842402985,1034.7862068965517,37.765392551762645,100.97950111654845,10.364175527619928,64198101,328.2,351.6521739130435,-23.45217391304351
244.4496124031008,162.86054364787998,0.6662335932826954,207.0,227.93103448275863,96.74635555266643,406.048275862069,8.585985620655126,21.807354377148897,10.759772923841881,64198701,268.8888888888889,209.26315789473685,59.625730994152065
263.3018575851393,239.38125263728665,0.909151400725998,204.0,200.3448275862069,16.39233601847788,439.68275862068964,5.342499502461888,6.391142193717106,19.046806111483598,64199201,201.91666666666666,197.9375,3.979166666666657
379.9180035650624,684.6528183613443,1.8021068018275552,220.0,192.93103448275863,62.21372009368482,665.4620689655172,12.769334278406598,10.102587681043373,9.153283817648882,64199301,184.44444444444446,182.47368421052633,1.9707602339181278
197.17608217168012,95.66373049677524,0.48516903999279876,178.0,173.6206896551724,11.024780217071022,255.91034482758621,1.8079920678601633,1.764764860652807,7.281026618817426,64199601,176.11111111111111,171.47368421052633,4.637426900584785
278.3731343283582,135.8447072415136,0.4879950343242405,241.0,244.27586206896552,79.09701443937283,434.3586206896552,4.732104133069057,4.683774810101426,4.503217249623818,64200501,218.5,246.8,-28.30000000000001
190.31839258114374,131.1583243451232,0.6891521232725987,166.0,192.24137931034483,78.34303664781544,306.1655172413793,2.7705052205990843,3.5911959757616057,6.664142127410223,64200601,194.33333333333334,195.8125,-1.4791666666666572
215.355273592387,139.3093330524553,0.646881456528121,186.0,222.24137931034483,90.03932289318384,341.53793103448277,2.6901638894601487,2.9283796587736526,7.290310295925072,64200901,236.33333333333334,191.8125,44.52083333333334
230.7074074074074,219.53354493684495,0.9515669540214178,180.0,172.6206896551724,63.61327870115313,365.1862068965517,2.9340347796456436,2.3570184987915903,9.778835784181805,64202001,159.58333333333334,161.5625,-1.9791666666666572
223.76970227670753,198.62452682065089,0.8876292223646846,184.0,202.58620689655172,105.8605189148566,308.1310344827586,4.912931184183359,7.643583963719408,11.852806772064469,64202201,177.44444444444446,189.78947368421052,-12.345029239766063
363.8169934640523,348.0114334242639,0.9565562897727862,220.0,304.2068965517241,308.5065672257287,616.744827586207,33.44251688441339,15.030490627315295,4.556535135749656,64202501,158.5,260.5,-102.0
260.1821396993811,165.43342980997863,0.6358369948111091,210.0,192.89655172413794,53.423064131635535,382.0137931034483,5.8252537238931925,4.092238801628612,4.952510932910054,64202601,177.55555555555554,200.42105263157896,-22.865497076023416
301.7262021589794,228.93756109404214,0.7587592971902886,226.0,246.48275862068965,108.31519162711017,508.9310344827586,12.188773890932431,19.433746026196662,5.450018321048253,64202701,328.2857142857143,213.95238095238096,114.33333333333331
238.79614325068871,196.87769586546477,0.8244592780494874,191.0,240.39285714285714,191.6874948014745,381.15714285714284,6.5402674418278535,11.112084449860044,6.780280312224139,64202901,215.33333333333334,227.5,-12.166666666666657
383.0918754745634,321.1783589470746,0.8383846787385087,287.0,279.0,154.70639600713747,668.351724137931,18.33970236514908,28.734793082738218,4.0752972622968775,64204201,325.54545454545456,253.64705882352942,71.89839572192514
216.73059360730593,90.42644037462556,0.4172296991834442,194.0,190.06896551724137,13.950481476013797,302.04137931034484,1.6465626631429924,1.5405114671826852,5.6432158975266375,64204501,192.33333333333334,189.375,2.958333333333343
231.16880733944953,97.99146629877981,0.42389571251664854,220.0,221.10344827586206,182.01787423171805,282.848275862069,0.06877129724741184,8.597196929068447,10.669672203979543,64204601,184.625,187.7,-3.0749999999999886
223.2905360688286,160.7597766667858,0.7199578607184324,189.0,200.3448275862069,23.004161335796987,406.99310344827586,2.4370397729643694,2.70315832179713,8.246608228399872,64204701,194.35714285714286,201.5,-7.142857142857139
214.6499227202473,123.2447910778169,0.5741664824097865,184.0,175.89655172413794,19.658015523350524,332.9655172413793,3.7114345307239365,7.075837918984274,5.089096982005234,64205801,173.7,178.72222222222223,-5.02222222222224
277.83518930957683,191.46502820232922,0.6891316707510006,219.0,232.06896551724137,77.84287048366562,463.8344827586207,7.2228037276521295,4.531012346332251,5.21060607514113,64205901,219.71428571428572,221.0952380952381,-1.3809523809523796
563.6298969072164,363.24051577715176,0.6444663737149977,498.0,332.2758620689655,145.04622249041716,854.3793103448276,17.703934443839938,14.171378479111874,1.8145520131521227,64206701,275.44444444444446,342.89473684210526,-67.4502923976608
240.04336513443192,143.20843993811425,0.5965940356564864,206.0,267.2142857142857,178.55658509736529,372.92857142857144,4.630153818388805,6.965409613436879,4.3049147330036925,64207301,242.33333333333334,270.0,-27.666666666666657
262.1222540592168,201.16217340982638,0.7674364549161142,208.0,257.2068965517241,231.37704403021857,449.1241379310345,5.707713058753171,13.00193181575429,5.4259105089473,64207801,196.4,225.83333333333334,-29.433333333333337
215.25556471558122,130.56481643283016,0.6065572177209283,196.0,214.24137931034483,71.54870787161362,302.6,1.7516999146866603,2.3674087736786564,13.75254971738552,64207901,202.1,208.72222222222223,-6.622222222222234
422.98787210584345,232.27660692402495,0.5491330183242294,360.0,399.62068965517244,113.0436027542572,604.6344827586207,14.925433542640937,27.26380974940067,5.006024828326667,64209301,349.75,397.9166666666667,-48.166666666666686
467.5203725261932,607.6104118307796,1.2996447802854576,410.0,423.58620689655174,157.62975328311316,525.7793103448275,7.682689420135534,17.873897913262493,23.65355662078581,64211001,416.5,425.2083333333333,-8.708333333333314
225.57116564417177,167.73311631781073,0.743592896010486,186.0,188.51724137931035,76.56172659101223,332.13793103448273,9.346330917925476,43.070552514372906,6.837113596370482,64212701,171.61111111111111,191.4,-19.78888888888889
328.7364864864865,387.9820840567837,1.1802221536267854,224.0,283.85714285714283,173.50416098051082,623.1142857142858,21.157862719173078,53.916238854944254,7.0101393034728945,65000201,230.85714285714286,276.35,-45.49285714285716
303.4536474164134,304.62043521990716,1.0038450281070197,215.0,247.3793103448276,248.8197538716847,571.4827586206897,7.41559055357145,12.087811836550264,6.618626338506904,65000301,190.07142857142858,213.92857142857142,-23.857142857142833
237.55418381344307,199.87283031638458,0.841377857917878,200.0,185.72413793103448,69.74035419731665,351.3724137931035,2.0694158813216763,1.6934512196324643,8.289237619738117,65000501,175.06666666666666,170.84615384615384,4.220512820512823
273.27831094049907,204.39731004815252,0.7479455992856161,216.0,208.9655172413793,76.57967802753825,494.17931034482757,6.352399154991231,4.836034978785804,4.920556335896563,65000601,189.625,197.7,-8.074999999999989
241.65519614590502,521.5771204097634,2.1583525979505485,153.0,177.0344827586207,105.24666683513011,572.0827586206897,6.702898668720811,12.650139046335845,15.906977340868623,65000701,184.07142857142858,165.5,18.571428571428584
267.9170471841705,201.29032388242945,0.7513158494317804,210.0,266.7586206896552,182.597098434554,467.99310344827586,3.5059158086650273,9.125910606147324,4.580579977385208,65000801,278.09090909090907,237.88235294117646,40.2085561497326
219.16053019145804,151.03176572997057,0.6891376179735906,184.0,184.86206896551724,107.57282189062666,310.46206896551723,1.00286568331842,3.9841363611828577,4.918136955381323,65000901,164.25,168.4375,-4.1875
237.9846903270703,204.7923497491737,0.8605274123630421,201.0,206.13793103448276,98.87809427145059,402.82068965517243,2.1525822455739343,3.1042334868765575,14.206227122042575,65001001,188.5,187.875,0.625
235.12874251497007,178.29287337082746,0.7582776629678781,217.0,230.10344827586206,61.20251562757756,302.15862068965515,0.8708070270108794,6.0105946171339495,23.43491628598789,65001101,244.72727272727272,220.0,24.72727272727272
297.5740740740741,151.4527803950736,0.5089582513743216,248.0,275.37931034482756,100.48242728272355,436.9793103448276,6.29116409415395,7.804817096650676,3.9963901415873107,65001201,239.88888888888889,291.36842105263156,-51.479532163742675
297.3167825223436,284.489507691356,0.9568565396067958,215.0,276.86206896551727,144.2827024158095,465.11724137931037,8.10804312210517,21.992384741082788,8.753149967923127,65001301,232.625,272.45,-39.82499999999999
225.84095063985376,628.6957614329074,2.7837987736576704,184.0,171.58620689655172,65.33442734085295,299.49655172413793,1.4476468896769825,8.446594356693044,31.42948348824221,65001401,161.8,159.30434782608697,2.4956521739130437
210.74320771253286,212.14601853746137,1.0066564936547897,160.0,184.44827586206895,113.28224933443337,316.58620689655174,3.799549457004811,8.18714417396559,8.441751937931782,65001501,146.625,174.6,-27.974999999999994
377.56339210747274,349.9400751913584,0.9268379363742675,246.0,365.9310344827586,447.27041354192465,539.7724137931034,6.033172895813307,23.867485302973638,4.802563990861276,65001601,269.1111111111111,395.63157894736844,-126.52046783625735
246.79024390243902,402.3756868906886,1.6304359545499518,168.0,188.24137931034483,141.52437469418567,412.2689655172414,3.091003390702159,3.107583758620149,15.716335669418626,65001701,166.55555555555554,161.1578947368421,5.397660818713433
254.58412235979605,121.20712811225368,0.47609853665954593,221.0,182.68965517241378,23.985776601799635,427.37931034482756,4.562604745277448,3.731935485164838,4.242068119148291,65001801,191.45454545454547,176.47058823529412,14.983957219251351
257.19983416252074,132.79337445249277,0.5163042771193337,227.0,262.62068965517244,160.50897789759696,360.29655172413794,3.840705978963691,6.678216063518862,5.1634525901717945,65001901,215.66666666666666,274.3157894736842,-58.64912280701756
250.93800229621124,247.56748758559155,0.9865683368809118,185.0,203.72413793103448,88.32849993132967,398.5931034482759,8.613369154607806,7.462088941209415,6.626634779352072,65002001,163.25,198.70833333333334,-35.45833333333334
334.0359085963003,670.7417911515493,2.007993074667237,199.0,292.58620689655174,258.1677504955977,480.66896551724136,8.540948316367214,19.926254863240334,18.309654320958593,65002101,201.0,292.7142857142857,-91.71428571428572
212.31086142322098,93.17076261158856,0.4388412443292844,192.0,188.0,63.67915265421345,292.9862068965517,1.8418370563432216,2.0843208143432923,4.3939948216166576,65002201,181.07142857142858,172.57142857142858,8.5
270.75,212.50344069958092,0.7848695870713976,195.0,274.51724137931035,158.24808561017906,400.42758620689654,4.797111435909301,10.738570436616877,3.7682734698141065,65002301,226.5,289.05,-62.55000000000001
232.86271036315324,189.33433277163903,0.8130727864344145,202.0,194.72413793103448,26.04094461939947,392.5448275862069,4.064902363859963,5.5000286325260515,9.905906726600685,65002401,213.28571428571428,187.28571428571428,26.0
254.52565256525654,127.20065376264174,0.4997557318118629,217.0,210.06896551724137,65.20891150992445,398.17241379310343,4.491626123165947,3.751392214133909,4.101621660716353,65002501,247.7,191.55555555555554,56.144444444444446
293.4127708095781,324.3432950807159,1.1054164213295659,208.0,226.55172413793105,91.15223575554384,599.9310344827586,11.120576739796284,14.146944615880223,9.933506366763167,65002601,245.85714285714286,201.0952380952381,44.76190476190476
296.5230166503428,214.651508353201,0.7238949299046018,241.0,219.86206896551724,30.04906807658277,450.7103448275862,6.509670169205837,4.771509918855565,7.892343847211486,65002701,234.75,212.2,22.55000000000001
230.86864085041762,97.81117147675215,0.42366590419755235,216.0,218.51724137931035,37.96969816309986,363.93793103448274,1.877228996510169,1.638745561990458,7.886510704297832,65002801,202.1,229.72222222222223,-27.622222222222234
288.5969428801287,475.9586008859883,1.6492156712958732,224.0,381.62068965517244,720.2059769448672,552.2137931034483,4.076472704197001,8.9914117856248,20.411509258588836,65002901,297.2,219.05555555555554,78.14444444444445
363.3182406209573,221.190053420046,0.6088052530530919,313.0,325.2758620689655,91.46768660692341,543.7586206896551,12.321321973989745,9.074102659832553,6.638644273381652,65003001,349.5,306.09090909090907,43.409090909090935
308.70721649484534,174.36780314227872,0.5648322871169105,249.0,276.17241379310343,137.98777281302043,436.4206896551724,5.629521741617561,5.4626301241960356,3.88841300556943,65003101,209.16666666666666,282.95454545454544,-73.78787878787878
230.24746008708271,104.79437539648286,0.45513802999975855,216.0,199.79310344827587,22.551671411938788,298.0827586206897,0.29022276965560845,2.786487803349879,7.490305329686797,65003201,207.22222222222223,196.26315789473685,10.959064327485379
227.43618090452262,148.01612942628628,0.6508029146357467,192.0,210.6551724137931,117.94600630916088,332.5655172413793,2.7825820238076853,8.415413036120524,6.210872665385181,65003301,175.0,227.47368421052633,-52.47368421052633
263.86296006264683,342.684045079094,1.2987197786219533,202.0,270.7586206896552,169.6531258637426,375.4551724137931,2.0351949633230983,3.6494834283543685,16.01341591741011,65003401,216.6,259.0,-42.400000000000006
389.10472972972974,2002.86356887287,5.147363719438849,184.0,215.0344827586207,90.60162241015969,456.1448275862069,20.334460514050253,18.36076081822271,22.372150689269972,65003501,241.0,196.66666666666666,44.33333333333334
229.2287275565964,216.61858467779493,0.9449888196247652,200.0,236.48275862068965,201.53798661186045,378.5586206896552,2.6517303654179223,2.499628962970751,17.439298770770062,65003601,192.0,234.1764705882353,-42.176470588235304
244.8375,245.43688651141392,1.0024480992961204,188.5,191.6551724137931,103.78335387821907,453.8344827586207,11.358914202570132,24.03273276568037,11.597589659820564,65003701,176.14285714285714,171.33333333333334,4.809523809523796
228.03351206434317,191.85387424967237,0.841340698184475,169.0,177.89655172413794,51.874081514152905,390.50344827586207,15.245220680847801,24.818407957246603,7.646836780989621,65003801,185.8,165.1304347826087,20.669565217391323
296.06803797468353,210.70414299952222,0.711674736796612,257.0,280.7931034482759,92.66304523615429,497.9655172413793,3.789522045250575,4.056194821999499,13.754351513227222,65003901,262.22222222222223,275.3157894736842,-13.093567251461991
236.5505319148936,135.55100358973797,0.5730319120081567,200.0,261.1034482758621,169.11011406111865,385.6275862068965,2.605181827955938,3.045485235344625,5.203329426946931,65004001,260.7692307692308,246.8,13.969230769230762
294.10745401742497,235.8447384016784,0.8018999014819438,230.0,227.6551724137931,95.36545888899295,538.351724137931,18.017128059505325,33.96588530536172,4.807956609738902,65004101,217.14285714285714,214.57142857142858,2.571428571428555
240.49554367201426,207.2616094633175,0.8618106028025995,206.0,192.3448275862069,22.9020039208573,408.11034482758623,4.199200902621517,4.256879466255526,13.853252150329464,65004201,186.28571428571428,191.8095238095238,-5.523809523809518
