partid,rt_mean,rt_median,rt_first_mean,rt_slope_mean,rt_sd,rt_cv,log_rt_sd,rt_post_exp,rt_post_success,rt_post_loss_ratio
65023501,309.7896725440806,216.0,247.44827586206895,21.906754115954516,303.3838626310413,0.9793220675807784,0.5166140247425792,224.8,228.69565217391303,0.9829657794676807
65023601,303.68927589367553,258.0,331.9310344827586,3.5614572662655077,257.16639939813746,0.8468076412687481,0.34719247650631485,261.27272727272725,245.52941176470588,1.064119876290456
65023701,289.07715430861725,232.0,239.27586206896552,10.285232620955158,209.22251116329042,0.7237601036432147,0.3937209284688288,234.5,224.65,1.0438459826396618
65023801,355.03375,277.0,296.7931034482759,14.565990742781583,193.4852516625944,0.5449770667227958,0.3891114358417039,396.0,267.75,1.4789915966386555
65023901,256.04442925495556,224.0,220.44827586206895,6.846804477930108,175.0215299949974,0.6835592186257651,0.3110327623567471,211.46153846153845,225.53333333333333,0.9376065849610041
65024001,201.5132743362832,167.0,161.6551724137931,11.680227290051546,128.84793225659791,0.6394017102892083,0.37790388974313693,231.25,150.79166666666666,1.5335728101685548
65024101,323.04707560627674,200.0,341.9655172413793,12.501531199890401,337.13377223318685,1.043605708550288,0.607724118716788,330.4,323.17391304347825,1.0223597470738597
65024201,377.7282051282051,224.0,404.67857142857144,28.10923173853854,306.86901291074116,0.812406933727881,0.6038050905801754,564.0,366.0,1.540983606557377
65024301,267.9701619778346,217.0,223.41379310344828,2.9086442904348515,271.19486479958493,1.0120338130109316,0.36263796275313953,210.5,212.4375,0.990879670491321
65024401,339.26254375729286,231.0,253.6551724137931,12.917576040170728,309.89945658949256,0.9134502534744697,0.526994173595167,223.57142857142858,242.71428571428572,0.9211300765155974
65024501,202.24876673713882,168.0,190.17241379310346,1.0817440215522574,146.056963183036,0.7221649137315389,0.3650555516854808,178.0909090909091,177.64705882352942,1.0024984948826008
