partid,n_trials,mean_pumps,sd_pumps,explosion_rate,post_explosion_change,post_explosion_change_abs,post_explosion_decrease,n_explosions,post_success_change,post_success_increase,resilience,max_consecutive_losses,pumps_after_consecutive_losses,cv
64195601.0,30.0,35.46666666666667,17.310019688296006,0.36666666666666664,-3.4545454545454546,14.727272727272727,-14.285714285714286,11.0,2.388888888888889,7.25,3.4545454545454546,3.0,42.5,0.48806446489556404
64196601.0,30.0,32.43333333333333,15.21497296411829,0.23333333333333334,-6.428571428571429,10.428571428571429,-11.8,7.0,3.8636363636363638,9.538461538461538,6.428571428571429,2.0,10.0,0.4691153020797007
64196701.0,30.0,46.53333333333333,19.28503678187213,0.5333333333333333,10.333333333333334,21.0,-13.333333333333334,15.0,-7.857142857142857,7.833333333333333,-10.333333333333334,5.0,31.333333333333332,0.4144348878625816
64197801.0,30.0,49.96666666666667,19.77892178877395,0.5333333333333333,9.8125,19.4375,-11.0,16.0,-13.692307692307692,9.2,-9.8125,3.0,46.4,0.3958423306625874
64198101.0,30.0,35.6,18.136646080091072,0.2,1.0,9.333333333333334,-8.333333333333334,6.0,1.608695652173913,15.071428571428571,-1.0,1.0,,0.5094563505643559
64198701.0,30.0,39.03333333333333,18.38755826232985,0.3333333333333333,2.7,16.1,-13.4,10.0,-0.631578947368421,11.2,-2.7,3.0,38.333333333333336,0.4710732261912003
64199201.0,30.0,43.53333333333333,20.919770113679437,0.4666666666666667,0.0,23.692307692307693,-25.666666666666668,13.0,-3.9375,13.857142857142858,-0.0,5.0,23.333333333333332,0.4805460209880422
64199301.0,30.0,37.766666666666666,13.474582287258183,0.36666666666666664,3.7,14.5,-10.8,10.0,-3.8947368421052633,13.142857142857142,-3.7,2.0,34.0,0.35678505614981953
64199601.0,30.0,45.8,18.868693282972636,0.36666666666666664,2.3,21.1,-18.8,10.0,-3.9473684210526314,10.666666666666666,-2.3,3.0,32.0,0.4119802026849921
64200501.0,30.0,40.53333333333333,15.917315085787234,0.3333333333333333,15.333333333333334,19.77777777777778,-10.0,9.0,-5.4,8.375,-15.333333333333334,4.0,55.0,0.39269691823488245
64200601.0,30.0,43.56666666666667,20.81226981164341,0.43333333333333335,-0.5384615384615384,20.846153846153847,-19.857142857142858,13.0,-2.875,11.333333333333334,0.5384615384615384,2.0,48.25,0.47771086025195275
64200901.0,30.0,42.46666666666667,19.052981182849653,0.43333333333333335,1.9230769230769231,14.076923076923077,-9.875,13.0,-1.4375,14.2,-1.9230769230769231,3.0,43.6,0.4486573276966166
64202001.0,30.0,45.46666666666667,18.861991216297348,0.4666666666666667,7.846153846153846,24.153846153846153,-26.5,13.0,-10.9375,7.5,-7.846153846153846,2.0,48.333333333333336,0.41485317924407655
64202201.0,30.0,38.4,18.04897551777882,0.3333333333333333,-4.7,15.3,-16.666666666666668,10.0,3.526315789473684,10.071428571428571,4.7,5.0,42.5,0.4700254041088235
64202501.0,30.0,15.4,4.979959839195493,0.1,3.0,5.666666666666667,-4.0,3.0,-0.15384615384615385,3.3333333333333335,-3.0,1.0,,0.3233740155321748
64202601.0,30.0,38.06666666666667,12.743986636931899,0.36666666666666664,6.0,13.0,-11.666666666666666,10.0,-4.947368421052632,7.4,-6.0,2.0,34.0,0.3347807347705402
64202701.0,30.0,34.233333333333334,16.134527836467576,0.26666666666666666,-3.25,19.0,-17.8,8.0,-1.380952380952381,5.166666666666667,3.25,2.0,13.0,0.4713104528666283
64202901.0,29.0,37.93103448275862,18.669935791615735,0.3793103448275862,-1.5,18.1,-16.333333333333332,10.0,0.2222222222222222,25.88888888888889,1.5,3.0,59.5,0.4922073981425967
64204201.0,30.0,44.3,21.842934626634953,0.4,10.75,27.083333333333332,-24.5,12.0,-3.6470588235294117,7.454545454545454,-10.75,5.0,54.333333333333336,0.4930685017299087
64204501.0,30.0,44.233333333333334,19.21867506526836,0.43333333333333335,14.692307692307692,20.53846153846154,-12.666666666666666,13.0,-13.3125,20.0,-14.692307692307692,4.0,26.5,0.4344839879111159
64204601.0,30.0,36.666666666666664,13.144641843557483,0.3333333333333333,-0.6666666666666666,12.444444444444445,-11.8,9.0,-1.05,7.363636363636363,0.6666666666666666,4.0,37.0,0.3584902320970223
64204701.0,30.0,50.9,23.108962285897533,0.5333333333333333,11.133333333333333,29.8,-20.0,15.0,-17.5,21.0,-11.133333333333333,3.0,32.0,0.45400711760113033
64205801.0,30.0,43.5,19.82640176372283,0.36666666666666664,10.1,30.3,-25.25,10.0,-6.2105263157894735,15.444444444444445,-10.1,3.0,33.666666666666664,0.45577935089018
64205901.0,30.0,30.2,9.991030460126343,0.26666666666666666,7.25,13.5,-8.333333333333334,8.0,-3.1904761904761907,3.5454545454545454,-7.25,2.0,27.0,0.3308288231829915
64206701.0,30.0,32.666666666666664,11.639212360285212,0.3333333333333333,-1.0,10.8,-14.75,10.0,0.8421052631578947,11.4,1.0,3.0,35.5,0.35630241919240446
64207301.0,29.0,40.10344827586207,18.093694299368906,0.3448275862068966,-5.5,13.5,-11.875,10.0,1.8888888888888888,9.307692307692308,5.5,2.0,34.666666666666664,0.4511755242318988
64207801.0,30.0,35.266666666666666,13.65317528644157,0.36666666666666664,11.363636363636363,16.454545454545453,-7.0,11.0,-4.555555555555555,10.222222222222221,-11.363636363636363,2.0,13.0,0.3871410761750918
64207901.0,30.0,40.8,18.572133370483705,0.36666666666666664,14.181818181818182,24.363636363636363,-28.0,11.0,-8.666666666666666,16.5,-14.181818181818182,3.0,34.5,0.4551993473157771
64209301.0,30.0,30.4,16.393017857696567,0.16666666666666666,13.0,19.8,-17.0,5.0,-0.625,12.7,-13.0,1.0,,0.5392440084768607
64211001.0,30.0,28.833333333333332,12.174261524961624,0.2,11.0,12.6,-4.0,5.0,0.0,6.615384615384615,-11.0,1.0,,0.4222287234090737
64212701.0,30.0,54.96666666666667,25.14575899435726,0.6333333333333333,4.7894736842105265,27.842105263157894,-21.9,19.0,-3.0,34.666666666666664,-4.7894736842105265,6.0,70.0,0.45747287436671785
65000201.0,29.0,36.0,17.86856777376727,0.27586206896551724,1.75,20.5,-25.0,8.0,1.9,17.5,-1.75,2.0,41.0,0.49634910482686867
65000301.0,30.0,44.36666666666667,17.78120536881052,0.5,3.4,18.2,-15.857142857142858,15.0,-3.0714285714285716,13.625,-3.4,3.0,58.0,0.40077848314373826
65000501.0,30.0,49.13333333333333,20.17634896286403,0.5333333333333333,7.133333333333334,26.733333333333334,-24.5,15.0,-14.357142857142858,9.25,-7.133333333333334,7.0,50.0,0.4106448228534063
65000601.0,30.0,35.03333333333333,11.636693846542537,0.3,6.444444444444445,21.11111111111111,-22.0,9.0,-2.1,6.615384615384615,-6.444444444444445,2.0,46.5,0.3321606235930315
65000701.0,30.0,48.96666666666667,21.37107831874066,0.5333333333333333,10.333333333333334,17.533333333333335,-9.0,15.0,-10.928571428571429,15.5,-10.333333333333334,4.0,54.333333333333336,0.4364413543650237
65000801.0,30.0,44.233333333333334,19.96494053521604,0.43333333333333335,-7.166666666666667,20.0,-18.11111111111111,12.0,4.176470588235294,6.733333333333333,7.166666666666667,6.0,26.0,0.45135509876147795
65000901.0,30.0,45.733333333333334,17.698496591778508,0.4666666666666667,8.153846153846153,20.76923076923077,-16.4,13.0,-6.8125,10.714285714285714,-8.153846153846153,4.0,49.666666666666664,0.3869933657094426
65001001.0,30.0,48.333333333333336,20.223464237047185,0.43333333333333335,11.692307692307692,22.615384615384617,-14.2,13.0,-7.625,18.333333333333332,-11.692307692307692,5.0,28.0,0.4184165014561486
65001101.0,30.0,44.96666666666667,19.983585217896202,0.43333333333333335,10.166666666666666,23.5,-26.666666666666668,12.0,-7.705882352941177,7.857142857142857,-10.166666666666666,3.0,67.0,0.44440886325936696
65001201.0,30.0,38.13333333333333,15.751810696865459,0.3333333333333333,-1.8,14.8,-13.833333333333334,10.0,0.42105263157894735,7.769230769230769,1.8,3.0,16.5,0.4130719588338844
65001301.0,30.0,33.86666666666667,13.322869457242035,0.3,0.6666666666666666,9.11111111111111,-9.5,9.0,0.1,7.230769230769231,-0.6666666666666666,2.0,34.5,0.3933918146823436
65001401.0,30.0,36.666666666666664,14.468356276140469,0.2,13.166666666666666,15.833333333333334,-4.0,6.0,-2.5652173913043477,9.0,-13.166666666666666,1.0,,0.39459153480383097
65001501.0,30.0,38.36666666666667,13.1161478084586,0.3333333333333333,5.888888888888889,17.666666666666668,-13.25,9.0,-3.65,7.8,-5.888888888888889,3.0,33.0,0.3418631053464448
65001601.0,30.0,40.03333333333333,19.900586256021036,0.3333333333333333,-0.5,13.9,-18.0,10.0,0.9473684210526315,14.5,0.5,2.0,30.0,0.4971004060621408
65001701.0,30.0,41.36666666666667,15.526358751875922,0.36666666666666664,13.8,17.4,-9.0,10.0,-7.894736842105263,9.777777777777779,-13.8,2.0,21.5,0.3753350222048974
65001801.0,30.0,46.2,19.91083572606496,0.43333333333333335,14.5,19.666666666666668,-6.2,12.0,-9.588235294117647,6.0,-14.5,2.0,44.25,0.43097047026114627
65001901.0,30.0,40.53333333333333,20.522037496031082,0.3333333333333333,2.8,18.0,-12.666666666666666,10.0,-2.6315789473684212,18.555555555555557,-2.8,2.0,20.0,0.5063002671718195
65002001.0,30.0,29.2,10.691279075763669,0.16666666666666666,0.4,8.0,-6.333333333333333,5.0,-0.25,4.642857142857143,-0.4,2.0,1.0,0.3661396943754681
65002101.0,30.0,30.9,12.44394327124369,0.26666666666666666,0.5,14.75,-14.25,8.0,0.7619047619047619,6.571428571428571,-0.5,2.0,31.666666666666668,0.40271661071986053
65002201.0,30.0,45.0,18.75798680470581,0.5,-2.4,19.733333333333334,-23.714285714285715,15.0,3.5,13.88888888888889,2.4,4.0,37.6,0.41684415121568463
65002301.0,30.0,35.233333333333334,13.286454946955237,0.3,-2.6666666666666665,14.666666666666666,-39.0,9.0,1.45,9.75,2.6666666666666665,2.0,30.0,0.37709900511698874
65002401.0,30.0,37.93333333333333,12.017037713276048,0.3,13.0,17.0,-16.0,8.0,-4.666666666666667,3.3076923076923075,-13.0,2.0,44.333333333333336,0.3167936128280154
65002501.0,30.0,37.4,13.40252163612865,0.36666666666666664,0.45454545454545453,20.272727272727273,-18.166666666666668,11.0,-1.0,7.9,-0.45454545454545453,2.0,40.333333333333336,0.3583561934793757
65002601.0,30.0,29.5,7.295487504686338,0.26666666666666666,2.0,11.75,-9.75,8.0,-0.9523809523809523,1.6363636363636365,-2.0,3.0,31.0,0.24730466117580804
65002701.0,30.0,34.36666666666667,16.396978976025732,0.3333333333333333,-1.0,18.77777777777778,-17.8,9.0,-3.45,6.571428571428571,1.0,2.0,33.5,0.4771186898940562
65002801.0,30.0,44.3,17.07619839789108,0.4,6.0,20.181818181818183,-39.0,11.0,-7.555555555555555,1.0,-6.0,3.0,50.25,0.38546723245803793
65002901.0,30.0,41.8,13.611354286669691,0.36666666666666664,13.636363636363637,18.727272727272727,-7.0,11.0,-6.277777777777778,5.0,-13.636363636363637,3.0,50.0,0.3256304853270261
65003001.0,30.0,26.0,9.036325160915421,0.23333333333333334,-0.42857142857142855,11.857142857142858,-10.75,7.0,-0.6818181818181818,12.0,0.42857142857142855,2.0,30.0,0.3475509677275162
65003101.0,30.0,32.6,10.94059192750273,0.26666666666666666,3.857142857142857,12.714285714285714,-10.333333333333334,7.0,-2.1363636363636362,5.071428571428571,-3.857142857142857,1.0,,0.3356009793712494
65003201.0,30.0,46.3,17.090327976514306,0.36666666666666664,17.5,23.9,-10.666666666666666,10.0,-10.210526315789474,8.777777777777779,-17.5,3.0,57.0,0.36912155456834356
65003301.0,30.0,33.5,15.103664775648737,0.3333333333333333,1.1111111111111112,8.666666666666666,-6.8,9.0,-4.35,6.7,-1.1111111111111112,2.0,40.0,0.4508556649447384
65003401.0,30.0,42.96666666666667,14.702763834320951,0.4,9.818181818181818,16.545454545454547,-7.4,11.0,-6.666666666666667,5.375,-9.818181818181818,2.0,29.0,0.3421900039019616
65003501.0,30.0,19.9,5.033337139375892,0.16666666666666666,0.0,6.4,-8.0,5.0,-0.5833333333333334,1.8888888888888888,-0.0,2.0,17.0,0.2529315145415021
65003601.0,30.0,43.1,13.879655168130327,0.4,13.5,20.666666666666668,-10.75,12.0,-9.823529411764707,2.0,-13.5,3.0,33.0,0.3220337626016317
65003701.0,30.0,32.266666666666666,10.315483284960472,0.26666666666666666,6.875,13.875,-9.333333333333334,8.0,-2.380952380952381,6.555555555555555,-6.875,2.0,30.0,0.3196947299057997
65003801.0,30.0,25.066666666666666,9.032253827002554,0.2,3.6666666666666665,13.666666666666666,-15.0,6.0,0.043478260869565216,2.066666666666667,-3.6666666666666665,3.0,35.0,0.3603292750133998
65003901.0,30.0,42.5,15.131036840285233,0.36666666666666664,8.0,20.6,-21.0,10.0,-4.578947368421052,6.1,-8.0,3.0,36.0,0.3560243962420055
65004001.0,30.0,50.63333333333333,24.10105639884339,0.5,11.285714285714286,24.571428571428573,-13.285714285714286,14.0,-6.933333333333334,10.0,-11.285714285714286,3.0,51.8,0.475991897278013
65004101.0,30.0,34.733333333333334,19.625692754447016,0.3,-9.5,18.75,-18.833333333333332,8.0,5.523809523809524,13.3125,9.5,3.0,30.5,0.5650391388036569
65004201.0,30.0,37.7,12.432299423900522,0.3,3.625,15.875,-12.25,8.0,-1.7142857142857142,8.0,-3.625,3.0,32.5,0.32976921548807747
65004301.0,30.0,33.53333333333333,14.095079438152027,0.3,-1.5555555555555556,14.88888888888889,-14.8,9.0,2.1,6.6,1.5555555555555556,3.0,27.5,0.4203304007401201
65004401.0,30.0,31.2,10.004826421489676,0.23333333333333334,7.714285714285714,13.142857142857142,-19.0,7.0,-3.090909090909091,10.666666666666666,-7.714285714285714,2.0,,0.3206675135092845
65004501.0,30.0,25.333333333333332,6.1886065131588905,0.2,7.666666666666667,12.666666666666666,-7.5,6.0,-1.9130434782608696,2.0,-7.666666666666667,1.0,,0.24428709920364042
65004601.0,30.0,18.2,5.6103352902447385,0.13333333333333333,-1.6666666666666667,1.6666666666666667,-1.6666666666666667,3.0,-0.15384615384615385,2.2941176470588234,1.6666666666666667,1.0,,0.308260180782678
65004701.0,30.0,26.833333333333332,9.406832928628342,0.2,4.833333333333333,5.833333333333333,-1.0,6.0,-0.9565217391304348,3.5,-4.833333333333333,1.0,,0.35056520230913074
65004801.0,30.0,38.833333333333336,18.29091225894345,0.3,0.8888888888888888,11.555555555555555,-9.6,9.0,0.4,15.5,-0.8888888888888888,2.0,32.5,0.47101061611013173
65004901.0,30.0,43.166666666666664,19.011944219056236,0.36666666666666664,-0.5454545454545454,11.636363636363637,-9.571428571428571,11.0,-1.2222222222222223,12.083333333333334,0.5454545454545454,2.0,29.666666666666668,0.440431140209797
65005001.0,30.0,42.13333333333333,14.048520190405462,0.36666666666666664,12.7,21.5,-22.0,10.0,-7.526315789473684,4.777777777777778,-12.7,3.0,46.0,0.33343006781025625
65005101.0,30.0,41.233333333333334,16.77576933501439,0.43333333333333335,7.384615384615385,13.846153846153847,-7.0,13.0,-2.5625,12.0,-7.384615384615385,2.0,27.666666666666668,0.4068497009300176
65005201.0,30.0,29.466666666666665,8.105908161732204,0.23333333333333334,5.714285714285714,14.857142857142858,-16.0,7.0,-1.2272727272727273,16.0,-5.714285714285714,3.0,32.0,0.27508738105426034
65005301.0,30.0,48.733333333333334,24.48635557193847,0.5333333333333333,8.0,20.25,-10.88888888888889,16.0,-4.3076923076923075,20.0,-8.0,4.0,30.666666666666668,0.502455996688204
65005401.0,30.0,42.03333333333333,15.836412283815692,0.4,6.0,16.666666666666668,-16.0,12.0,-5.588235294117647,7.444444444444445,-6.0,3.0,28.666666666666668,0.37675842070933446
65005501.0,30.0,29.133333333333333,9.551072636397816,0.26666666666666666,9.125,12.125,-4.0,8.0,-2.0952380952380953,5.909090909090909,-9.125,2.0,30.0,0.32784002184431865
65005601.0,29.0,39.241379310344826,14.742201745847565,0.3448275862068966,10.1,16.7,-6.6,10.0,-5.611111111111111,16.875,-10.1,2.0,50.0,0.37568000934057943
65005701.0,30.0,50.233333333333334,20.23769670234466,0.5333333333333333,10.066666666666666,25.8,-16.857142857142858,15.0,-12.428571428571429,10.142857142857142,-10.066666666666666,5.0,57.333333333333336,0.40287385605198395
65005801.0,30.0,33.666666666666664,14.327050213358364,0.26666666666666666,4.125,16.125,-12.0,8.0,-3.4761904761904763,9.153846153846153,-4.125,2.0,40.0,0.42555594693143656
65005901.0,30.0,43.333333333333336,19.205482933595906,0.3333333333333333,5.2,19.4,-14.2,10.0,-3.0526315789473686,20.88888888888889,-5.2,2.0,54.5,0.44320345231375163
65006001.0,30.0,38.46666666666667,17.87838867485533,0.3,-6.222222222222222,13.333333333333334,-17.6,9.0,5.65,11.705882352941176,6.222222222222222,3.0,38.75,0.4647761353948526
65006101.0,30.0,19.933333333333334,5.860053744212374,0.13333333333333333,7.25,7.25,0.0,4.0,-0.44,2.5714285714285716,-7.25,1.0,,0.2939826293083131
65006201.0,30.0,36.3,16.69017881766152,0.3333333333333333,2.6,18.6,-16.0,10.0,-0.42105263157894735,9.461538461538462,-2.6,2.0,49.0,0.45978454043144684
65006301.0,30.0,36.3,14.77451206966077,0.3,-3.4444444444444446,13.666666666666666,-15.4,9.0,1.55,7.4,3.4444444444444446,2.0,30.0,0.40701135178128844
65006401.0,30.0,36.266666666666666,23.0635304492094,0.3333333333333333,-8.1,15.7,-17.0,10.0,4.2631578947368425,14.909090909090908,8.1,2.0,35.0,0.6359429351804062
65006501.0,30.0,52.766666666666666,22.34476461605999,0.5666666666666667,5.25,21.5,-21.666666666666668,16.0,-8.923076923076923,13.0,-5.25,7.0,63.0,0.4234636377017054
65006601.0,30.0,43.63333333333333,15.327422648882338,0.3333333333333333,17.0,25.0,-20.0,10.0,-8.68421052631579,9.375,-17.0,2.0,25.5,0.3512778299973034
65006701.0,29.0,41.3448275862069,14.835468749079894,0.3448275862068966,8.9,19.1,-12.75,10.0,-3.8333333333333335,11.25,-8.9,4.0,45.0,0.35882284714204915
65006801.0,30.0,45.266666666666666,16.77628320459927,0.4666666666666667,13.307692307692308,22.53846153846154,-12.0,13.0,-11.5625,7.375,-13.307692307692308,2.0,32.5,0.37061008552133884
65006901.0,30.0,24.066666666666666,8.204007991612198,0.16666666666666666,2.5,18.0,-15.5,4.0,-0.68,6.666666666666667,-2.5,2.0,22.0,0.34088675865424645
65007001.0,30.0,35.0,16.2013196567653,0.3,5.875,21.125,-20.333333333333332,8.0,-1.8571428571428572,9.1,-5.875,2.0,22.0,0.46289484733615144
65007101.0,30.0,8.166666666666666,3.07473949929189,0.06666666666666667,3.5,6.5,-3.0,2.0,0.0,1.1111111111111112,-3.5,1.0,,0.376498714199007
65007201.0,30.0,33.06666666666667,12.165336094775622,0.26666666666666666,-5.625,20.125,-20.6,8.0,1.7142857142857142,8.357142857142858,5.625,3.0,35.0,0.3679033093178111
65007301.0,30.0,39.56666666666667,20.04079173419387,0.36666666666666664,-5.909090909090909,16.272727272727273,-17.428571428571427,11.0,1.7222222222222223,12.416666666666666,5.909090909090909,3.0,37.666666666666664,0.50650695200153
65007401.0,30.0,35.86666666666667,11.5063201023981,0.3,6.777777777777778,13.0,-7.0,9.0,-2.6,4.916666666666667,-6.777777777777778,2.0,35.0,0.3208081812936273
65007501.0,30.0,40.7,15.161543911920825,0.36666666666666664,18.818181818181817,19.545454545454547,-2.0,11.0,-9.833333333333334,4.166666666666667,-18.818181818181817,3.0,41.5,0.3725195064354011
65007601.0,30.0,38.333333333333336,19.827416291126013,0.43333333333333335,-0.6923076923076923,11.307692307692308,-7.8,13.0,2.125,13.7,0.6923076923076923,3.0,30.25,0.5172369467250264
65007701.0,30.0,24.5,5.775990734542191,0.16666666666666666,10.5,11.0,-1.0,4.0,-1.36,2.4444444444444446,-10.5,1.0,,0.23575472385886492
65007801.0,30.0,39.43333333333333,12.702656071246192,0.3,10.625,25.125,-29.0,8.0,-6.0476190476190474,3.5,-10.625,2.0,18.0,0.32212990882281134
65007901.0,30.0,34.4,11.291131704679287,0.26666666666666666,10.5,15.5,-6.666666666666667,8.0,-3.761904761904762,6.2727272727272725,-10.5,2.0,38.0,0.32823057281044443
65008001.0,30.0,34.6,13.594116374373145,0.3333333333333333,0.1,7.7,-6.333333333333333,10.0,-1.4736842105263157,5.9,-0.1,2.0,27.666666666666668,0.3928935368315938
65008101.0,30.0,30.7,16.18460315578806,0.2,11.833333333333334,20.166666666666668,-8.333333333333334,6.0,-0.391304347826087,9.23076923076923,-11.833333333333334,2.0,30.0,0.5271857705468423
65008201.0,30.0,26.133333333333333,17.13180815251889,0.2,-4.8,12.4,-10.75,5.0,2.375,12.083333333333334,4.8,1.0,,0.6555538833872024
65008301.0,30.0,40.166666666666664,16.921896309593784,0.36666666666666664,6.454545454545454,17.545454545454547,-15.25,11.0,-6.388888888888889,12.285714285714286,-6.454545454545454,3.0,53.0,0.42129202430523943
65008401.0,30.0,35.733333333333334,12.390021940180771,0.23333333333333334,7.5,7.833333333333333,-1.0,6.0,-4.0,9.0,-7.5,1.0,,0.34673568862446186
65008501.0,30.0,41.53333333333333,17.65128369529973,0.4,3.5,20.833333333333332,-17.333333333333332,12.0,-1.5294117647058822,13.75,-3.5,3.0,51.333333333333336,0.4249907791805713
65008601.0,29.0,49.93103448275862,23.67930234626669,0.5172413793103449,-2.0,25.285714285714285,-27.285714285714285,14.0,4.142857142857143,14.3,2.0,3.0,43.5,0.4742401712995401
65008701.0,30.0,43.733333333333334,22.38677770676151,0.3,-1.625,14.375,-10.666666666666666,8.0,0.09523809523809523,12.615384615384615,1.625,2.0,20.5,0.511892782928998
65008901.0,30.0,36.9,18.244224404943363,0.4,-7.545454545454546,17.363636363636363,-17.125,11.0,0.3333333333333333,12.88888888888889,7.545454545454546,2.0,31.5,0.4944234256082212
65009001.0,30.0,46.13333333333333,16.552389833356457,0.4666666666666667,13.384615384615385,20.923076923076923,-12.25,13.0,-9.8125,10.714285714285714,-13.384615384615385,3.0,47.333333333333336,0.35879457731264
65009101.0,30.0,46.63333333333333,16.200219950259367,0.4666666666666667,7.428571428571429,22.142857142857142,-17.166666666666668,14.0,-7.933333333333334,0.0,-7.428571428571429,4.0,55.0,0.34739571015566906
65009201.0,30.0,43.766666666666666,16.36793192197166,0.4,8.333333333333334,19.333333333333332,-13.2,12.0,-7.0,10.75,-8.333333333333334,3.0,40.0,0.37398168900163736
65009301.0,30.0,37.833333333333336,16.45910990456576,0.3,12.11111111111111,23.666666666666668,-26.0,9.0,-2.9,8.6,-12.11111111111111,2.0,55.5,0.43504255254358837
65009401.0,30.0,47.0,19.369367924460093,0.43333333333333335,10.384615384615385,23.46153846153846,-21.25,13.0,-7.5625,19.5,-10.384615384615385,4.0,63.5,0.4121142111587254
65009501.0,30.0,45.2,18.2462088646117,0.4,6.833333333333333,16.333333333333332,-9.5,12.0,-6.9411764705882355,11.666666666666666,-6.833333333333333,2.0,48.666666666666664,0.4036771872701703
65009601.0,30.0,50.766666666666666,21.589721905435074,0.5666666666666667,6.875,25.375,-24.666666666666668,16.0,-7.538461538461538,16.5,-6.875,4.0,37.0,0.4252735766008222
65009701.0,30.0,41.43333333333333,14.736029815138258,0.36666666666666664,12.818181818181818,16.818181818181817,-11.0,11.0,-5.111111111111111,12.8,-12.818181818181818,3.0,48.666666666666664,0.3556563913549057
65009801.0,30.0,53.333333333333336,24.541777657185158,0.6333333333333333,9.444444444444445,29.0,-29.333333333333332,18.0,-19.454545454545453,14.5,-9.444444444444445,3.0,42.0,0.4601583310722217
65009901.0,30.0,30.033333333333335,15.12587035588328,0.26666666666666666,-1.25,7.75,-6.0,8.0,1.4285714285714286,8.615384615384615,1.25,3.0,24.5,0.5036360828817962
65010001.0,30.0,25.333333333333332,9.32306495900812,0.16666666666666666,1.0,8.2,-9.0,5.0,0.0,5.0,-1.0,2.0,20.0,0.36801572206611
65010101.0,30.0,48.233333333333334,20.69263292747601,0.5333333333333333,7.266666666666667,21.133333333333333,-17.333333333333332,15.0,-10.428571428571429,17.0,-7.266666666666667,4.0,42.6,0.42901104894559794
65010201.0,29.0,44.86206896551724,22.15485135187427,0.4827586206896552,2.1538461538461537,19.692307692307693,-16.285714285714285,13.0,2.533333333333333,15.777777777777779,-2.1538461538461537,3.0,64.75,0.4938437272900491
65010301.0,30.0,35.46666666666667,17.6082530284138,0.3,-9.666666666666666,24.77777777777778,-25.833333333333332,9.0,2.4,10.142857142857142,9.666666666666666,3.0,29.5,0.4964732996733214
65010401.0,30.0,40.43333333333333,20.609143155628654,0.36666666666666664,7.636363636363637,25.454545454545453,-19.6,11.0,-2.0555555555555554,14.0,-7.636363636363637,2.0,48.75,0.5097067557039239
65010601.0,30.0,30.133333333333333,13.2423910054125,0.26666666666666666,-0.625,14.625,-30.5,8.0,-2.1904761904761907,8.0,0.625,3.0,33.0,0.43945987849820245
65011001.0,29.0,47.275862068965516,19.773533089395997,0.4827586206896552,2.0,21.846153846153847,-21.5,13.0,-3.4,7.375,-2.0,4.0,49.333333333333336,0.418258540913555
65011101.0,30.0,48.03333333333333,18.23691469167042,0.43333333333333335,11.461538461538462,20.53846153846154,-19.666666666666668,13.0,-9.875,9.25,-11.461538461538462,4.0,29.0,0.3796720615892524
65011201.0,29.0,47.13793103448276,17.604228667995482,0.5172413793103449,10.285714285714286,18.571428571428573,-11.6,14.0,-8.571428571428571,10.142857142857142,-10.285714285714286,4.0,54.333333333333336,0.37346205659975784
65011301.0,30.0,44.7,18.046205064815688,0.43333333333333335,8.23076923076923,22.384615384615383,-18.4,13.0,-5.8125,7.0,-8.23076923076923,3.0,44.5,0.40371823411220775
65011401.0,30.0,36.4,16.20046827760831,0.3333333333333333,1.5,19.9,-18.4,10.0,-1.0526315789473684,11.454545454545455,-1.5,2.0,33.0,0.4450678098244041
65011501.0,30.0,40.86666666666667,18.429237141270807,0.4,4.916666666666667,20.583333333333332,-15.666666666666666,12.0,-0.4117647058823529,8.833333333333334,-4.916666666666667,5.0,38.0,0.45096012580597405
65011601.0,30.0,41.36666666666667,19.609081874326062,0.36666666666666664,11.4,24.6,-22.0,10.0,-4.7894736842105265,9.833333333333334,-11.4,3.0,46.0,0.47403098809813204
65011701.0,30.0,40.56666666666667,17.7116430308025,0.3333333333333333,2.4,17.6,-25.333333333333332,10.0,0.7368421052631579,16.923076923076923,-2.4,3.0,43.666666666666664,0.436605826560456
65011801.0,30.0,42.3,19.29471966359065,0.43333333333333335,0.0,18.166666666666668,-12.11111111111111,12.0,-2.176470588235294,6.666666666666667,-0.0,3.0,40.0,0.4561399447657365
65011901.0,30.0,41.43333333333333,16.539781371471992,0.36666666666666664,0.0,16.545454545454547,-15.166666666666666,11.0,1.6111111111111112,12.454545454545455,-0.0,2.0,39.333333333333336,0.3991902181368945
65012001.0,30.0,37.56666666666667,17.157854004011938,0.3,2.5,11.75,-7.4,8.0,-2.0952380952380953,9.444444444444445,-2.5,2.0,31.0,0.4567308075602113
65012101.0,30.0,44.86666666666667,17.29208177039488,0.4666666666666667,7.857142857142857,18.857142857142858,-15.4,14.0,-8.266666666666667,8.0,-7.857142857142857,2.0,43.75,0.38541044064773133
65012201.0,30.0,41.4,16.34245581511437,0.3333333333333333,5.3,14.1,-14.666666666666666,10.0,-1.4210526315789473,6.363636363636363,-5.3,3.0,37.5,0.39474530954382536
65012301.0,30.0,40.266666666666666,22.096860961860987,0.36666666666666664,-7.7272727272727275,17.0,-17.0,11.0,1.1111111111111112,11.11111111111111,7.7272727272727275,3.0,46.666666666666664,0.5487631033574748
65012401.0,30.0,33.6,10.47031929823043,0.3,5.666666666666667,14.777777777777779,-20.5,9.0,-2.85,3.4,-5.666666666666667,3.0,39.0,0.31161664578066756
