partid,mean_pumps,explosion_rate,omega_0,rho_0,alpha_minus,alpha_plus,sigma,COMPOSITE_approach,COMPOSITE_cognitive,COMPOSITE_externalizing,COMPOSITE_optimal
64000401,36.86206896551724,0.3793103448275862,49.31471669570379,1.4668294401101114,0.2848563751931581,0.1387612507864199,7.956173455069589,0.6503013848008987,-0.2621069157115288,0.921658292281634,0.33758381248929203
64004701,51.56666666666667,0.5,39.5563274780238,1.6471730249530423,0.0823155856487338,0.019496002012052,13.081320213886451,0.4360261007267933,-0.2710904525237775,-0.30292328542300284,0.9105300512227575
64006401,33.1,0.2333333333333333,21.743787492923783,1.1050472394857642,0.151341574898879,0.0389870617007084,6.8276378474571,0.3030822949000984,0.25861122708553985,0.7027707707219888,-0.422475691172883
64006901,35.766666666666666,0.2666666666666666,62.0082205463898,0.4978595153738426,0.0871631566170851,0.0447344660472399,11.065776854837663,0.10840714278427308,-0.00810537526604289,-0.885309593138009,0.4207880483676354
64007901,37.03333333333333,0.3,75.11135519380983,0.9040744697015066,0.1672370806686242,0.0371325212949863,7.231048502877113,-0.20402949579870774,1.045142498157387,-0.7460756672907535,0.46464633293953556
64008701,43.86666666666667,0.4,95.40712513037816,0.6001604746763199,0.0806618506652039,0.063477121171745,10.067488578954366,-1.222312714265145,0.46883620094461936,-1.0384487933318025,-0.6966916149457426
64011501,41.43333333333333,0.4333333333333333,70.11106177244322,0.8952525369622985,0.1109020242019212,0.0781165710233815,10.14801364951185,0.710947114671182,-0.20737148563534671,-0.03198089797567405,-0.34537722427333634
64015601,42.23333333333333,0.4,72.16959866747631,1.0303609996522758,0.1934740679222618,0.0877363043703512,12.757676433930392,-1.2380959736288666,-0.33405763868094335,-0.6793008846171928,-0.406871779783883
64016901,33.666666666666664,0.2666666666666666,49.67781890674144,0.4948907547147247,0.1421125584459464,0.0671104196091173,6.469586129469714,0.3347655218040998,0.7362104565226149,0.13733225146170644,0.5880535725289416
64018301,32.1,0.3,128.0,0.7255929930566672,0.1733490898544941,0.0241604558208324,6.163979881462764,-1.3201801862504057,-1.5290999110194552,-0.910862990233954,-0.6418442373714317
64020401,50.03333333333333,0.5,95.12167274574207,0.7097481381069609,0.1004948084182135,0.0866537333598526,11.597600539500888,-0.06928933392778984,0.3275341413612983,-0.1934615614141983,-0.13193403288160757
64020501,25.666666666666668,0.1333333333333333,7.333979884877328,1.0823872470971658,0.0918747725815731,0.0115730443070471,3.549439355928745,0.518508675647665,-0.008282129455864595,0.11942486801127071,-0.13375149667099542
64021901,27.766666666666666,0.2333333333333333,18.932744493507837,1.0433571479637154,0.1109800078815746,0.0214029620696777,3.861018328210626,0.12190467044828261,-0.11595475941458004,0.0012300360656984782,-0.2430759434303842
64022901,34.1,0.2333333333333333,58.81090038834056,0.4058789985322388,0.1340547402322681,0.0542141747164769,7.288147060878853,0.6163850862114749,-0.44199875617057105,0.22302104913806473,0.5068276968834001
64025601,26.933333333333334,0.2333333333333333,29.999999990584463,0.5383368754894783,0.4670040840775184,0.1408173615245423,5.757202163884001,0.7634659107304953,-0.5947057927706584,1.0848640834715781,0.1844259853967881
64026901,43.0,0.4,75.21259048311927,0.2243364674366451,0.0744914858795533,0.0771104848598588,9.68286760057407,-0.4548082636004433,0.6894916786514644,0.06831807381938075,0.2756894087909323
64027801,47.833333333333336,0.5666666666666667,71.45270703613834,1.6810209800958793,0.2176344720267209,0.243088508352678,18.015764242432464,0.4020139233506952,1.0973215749616754,-0.8595750136601876,0.23293721107498916
64029901,21.6,0.0666666666666666,95.90688897892473,0.2446735453470174,0.4721884750146573,0.010649835557491,9.128951086218214,-1.3892889303235854,-1.477053423430341,0.22164997969496894,-2.276271083508426
